Well_ID,Depth_m,Permeability_mD,API_Gravity,Init_Press_psi,CSS_Cycle,Steam_Temp_C,Steam_Quality_pct,Steam_Vol_bbl,Soak_Days,Prod_Temp_C,Oil_Viscosity_cP,VFD_SPM,Stroke_Len_in,PPRL_lbs,MPRL_lbs,Oil_Rate_bpd,Failure_Rod_Float,Failure_Pump_Unset
BGH-146,1220.6,1549.8,16.2,1107.5,1,266.7,73.6,17003.5,6,95.9,1697.8,6.4,64,16004.9,4700.6,1250.8,0,0
BGH-116,1160.0,1323.4,16.2,1169.5,2,285.8,71.6,12587.1,10,85.8,2429.5,7.4,54,14726.0,4688.7,1333.2,0,0
BGH-144,1210.1,1365.4,15.6,1079.3,2,297.7,72.6,11947.5,5,41.5,15350.7,7.5,54,14189.5,4588.5,1659.4,1,0
BGH-131,1238.3,1482.7,14.4,1120.9,4,282.2,82.8,12544.2,13,155.7,287.5,6.6,100,16079.7,5555.2,954.6,0,0
BGH-147,1226.7,1333.5,15.6,1158.4,2,255.7,80.6,13035.8,11,152.1,315.5,6.8,74,16428.3,4675.2,915.7,0,1
BGH-121,1203.5,1517.9,15.8,1192.7,3,251.3,73.0,15302.6,12,54.6,8449.7,7.4,74,16048.7,4785.1,1158.7,1,0
BGH-103,1131.1,1588.1,17.1,1111.3,2,273.0,80.7,15164.5,12,120.8,759.1,3.2,64,16321.9,4830.4,599.8,0,0
BGH-104,1236.5,1718.7,15.7,994.0,5,260.5,80.6,16469.6,10,105.0,1249.6,3.8,74,15805.0,4629.1,602.0,0,0
BGH-136,1251.6,1284.0,14.7,1146.2,4,313.4,85.0,14378.5,12,56.6,7745.8,3.2,64,15129.1,5216.2,856.8,1,0
BGH-140,1147.9,1533.6,15.9,1110.6,5,262.3,75.9,14478.7,11,177.3,170.0,5.3,86,16036.9,4944.0,794.1,0,0
BGH-148,1155.2,1487.6,16.5,1057.8,5,277.6,83.0,15225.0,5,70.1,4421.9,7.3,100,15163.4,4793.4,1555.9,0,0
BGH-112,1253.7,1130.4,16.9,1135.6,4,299.8,76.7,17251.8,7,49.4,10647.4,5.6,54,15189.5,4531.5,1593.3,1,0
BGH-133,1189.6,1274.2,15.4,1193.3,1,307.1,83.5,11214.9,13,123.3,704.1,5.5,100,14884.9,4872.6,989.0,0,0
BGH-144,1156.5,1595.0,15.3,1110.4,2,283.4,71.4,14487.1,12,143.4,397.4,6.7,74,16108.2,4957.3,1355.0,0,0
BGH-121,1213.6,1229.5,14.4,1018.9,3,262.7,72.6,17637.4,9,44.5,13330.9,7.2,54,16381.7,4612.4,1491.7,1,0
BGH-122,1168.1,1485.3,15.0,1172.2,1,269.0,82.7,15135.6,5,132.2,542.7,6.1,100,15969.4,5050.9,1243.7,0,0
BGH-102,1208.1,1075.5,15.8,1101.1,3,279.3,82.3,14410.2,6,114.5,921.5,7.0,100,15829.3,5097.7,1486.3,0,0
BGH-141,1179.3,1479.4,14.3,1135.6,4,275.5,74.6,13370.7,13,54.5,8486.7,3.8,64,14419.8,5005.6,632.7,1,0
BGH-133,1183.6,1089.3,17.1,1103.1,2,274.4,79.0,16805.0,12,64.2,5618.4,5.3,86,16446.7,4669.9,1026.9,1,0
BGH-131,1255.5,1379.1,15.2,1122.8,1,259.2,75.7,14037.4,13,119.5,789.7,4.6,100,14194.1,4747.5,711.1,0,0
BGH-144,1076.6,1412.5,15.6,1133.3,4,313.9,70.2,14021.6,6,81.5,2847.5,4.5,54,15390.0,5024.3,1207.2,0,0
BGH-148,1227.7,1524.6,15.8,1140.3,1,252.1,70.4,17727.5,7,171.4,195.2,4.0,86,15188.7,5131.7,866.9,0,0
BGH-120,1247.3,1449.5,16.4,1107.3,5,280.8,70.8,12906.2,7,154.6,295.7,7.0,86,15529.9,4762.5,1333.2,0,0
BGH-145,1168.9,1252.8,15.7,1062.0,2,318.6,78.9,18262.8,5,177.7,168.4,5.0,54,15101.9,4904.0,1747.1,0,0
BGH-143,1246.9,1256.6,14.6,1109.7,2,296.2,74.2,15338.1,6,76.4,3454.9,5.4,86,15468.2,4773.2,1466.8,0,0
BGH-120,1152.0,1177.2,15.8,1139.4,4,274.9,72.2,15049.1,9,175.8,176.0,4.2,74,16212.5,4831.6,784.8,0,0
BGH-143,1167.0,1541.3,16.4,1062.3,4,260.2,84.1,15570.8,11,100.4,1456.3,7.3,86,16177.4,5027.1,1068.3,0,0
BGH-110,1161.2,1532.5,14.8,1044.7,4,317.5,71.8,15041.6,10,88.7,2187.4,5.8,64,15461.9,4902.7,1669.2,0,0
BGH-138,1247.6,1633.9,16.1,1166.7,2,251.0,80.1,13943.9,6,47.0,11876.3,3.0,86,15135.6,4709.4,467.4,1,0
BGH-103,1112.8,1400.0,15.7,1184.6,5,297.7,83.4,15688.3,12,47.4,11660.7,4.2,100,15092.7,4632.0,906.3,1,0
BGH-100,1282.0,1153.1,15.6,1101.9,2,311.6,72.5,14020.3,8,136.9,475.2,7.5,86,15944.3,4823.6,1810.9,0,0
BGH-127,1184.8,1436.8,15.0,1130.1,4,251.8,73.2,15856.1,6,104.1,1287.3,7.4,64,16065.7,5093.0,1290.3,0,1
BGH-123,1230.7,1502.2,15.3,1118.8,3,300.8,78.6,19625.0,8,71.7,4149.7,5.5,64,15795.4,4695.3,1821.2,0,0
BGH-134,1226.4,1267.1,15.9,991.0,5,319.9,77.6,16320.3,12,126.0,649.8,5.5,86,16049.1,5024.8,1703.3,0,0
BGH-112,1207.6,1286.0,15.2,1110.3,2,294.8,77.8,14622.6,5,75.4,3590.8,7.1,74,15311.5,5012.4,1684.5,0,1
BGH-146,1170.0,1590.2,14.7,1173.3,3,279.0,78.3,15511.1,13,120.9,756.8,6.2,86,16661.8,4586.0,1201.1,0,0
BGH-133,1262.1,1520.1,14.7,1041.3,5,311.2,84.2,14360.3,12,90.3,2065.9,7.2,54,15735.1,4677.6,1717.5,0,0
BGH-110,1174.3,1726.6,15.7,1036.7,2,288.8,70.8,14632.3,12,155.3,290.5,5.2,64,15529.7,4780.9,1085.9,0,0
BGH-135,1163.4,1844.4,15.9,1063.5,4,302.5,81.4,14776.6,13,154.9,293.5,7.4,86,15853.3,4985.9,1881.0,0,0
BGH-116,1243.9,1199.4,15.4,1076.3,2,291.1,73.5,15950.6,11,106.8,1178.2,5.4,74,15812.0,4500.3,1321.7,0,0
BGH-134,1207.3,1416.2,17.0,1133.4,5,252.7,75.6,16813.6,13,89.1,2156.3,5.9,74,16446.5,5015.2,738.5,0,0
BGH-117,1267.9,1524.7,14.1,1166.0,4,264.9,71.3,19218.4,5,90.8,2029.5,3.4,74,16266.4,4713.6,787.9,0,0
BGH-139,1196.9,1572.7,15.8,1164.9,1,255.5,76.7,16296.9,5,152.8,309.8,5.8,100,15434.1,4733.6,1027.8,0,0
BGH-121,1167.5,1703.2,14.0,1132.7,3,257.5,82.1,12806.3,8,85.9,2420.6,6.5,100,14859.8,4405.7,1025.6,0,0
BGH-123,1213.7,1645.7,15.4,1020.4,4,251.1,71.5,12438.1,6,69.3,4565.6,5.0,100,15254.9,4735.0,662.5,0,0
BGH-118,1177.6,1727.7,15.7,1020.2,4,279.5,74.1,14865.7,12,51.9,9518.5,5.3,54,15514.2,5195.5,964.8,1,0
BGH-136,1168.9,1512.3,15.4,1136.7,5,262.5,75.6,17000.9,5,105.3,1237.4,4.8,54,15020.5,4663.5,858.1,0,0
BGH-138,1241.6,1374.3,13.9,1020.7,5,309.9,71.6,14584.1,8,107.5,1151.7,7.4,86,15378.0,5168.3,1950.4,0,0
BGH-120,1291.6,1890.0,15.4,1127.8,3,302.5,81.4,14615.1,13,157.7,273.2,5.1,100,14836.4,4581.1,1269.8,0,0
BGH-107,1187.7,1530.7,15.5,1113.9,5,290.1,81.8,16799.8,6,71.0,4266.4,3.6,100,14576.8,4747.1,967.2,0,0
BGH-127,1151.3,1451.6,16.2,1076.8,4,284.2,82.5,14946.5,10,93.3,1858.3,3.1,54,15648.9,4935.1,657.5,0,0
BGH-104,1192.3,1285.6,14.4,972.7,3,267.9,78.8,17068.8,8,153.2,306.6,6.5,74,16217.1,4916.8,1528.2,0,0
BGH-116,1225.7,1531.9,16.7,1110.1,3,283.2,77.6,11990.4,8,155.3,290.5,5.5,74,15266.9,4968.3,1068.3,0,0
BGH-136,1212.9,1700.9,13.5,1125.6,2,294.9,73.9,15953.4,10,93.8,1826.2,3.0,64,15842.2,4653.9,776.5,0,0
BGH-135,1259.7,1399.9,14.5,1072.2,4,304.8,79.8,11447.6,8,104.3,1278.8,4.7,86,15868.8,5224.7,978.8,0,0
BGH-118,1233.3,1473.3,15.6,1045.4,4,255.7,76.7,15533.3,13,82.5,2743.3,7.1,86,15508.5,4766.8,1176.6,0,0
BGH-126,1144.8,1549.8,15.7,1114.7,5,299.6,84.6,16801.3,12,170.6,199.0,7.3,100,15811.5,5020.5,1689.4,0,0
BGH-133,1175.3,1594.4,16.7,1027.4,4,302.0,84.5,11743.7,12,56.6,7745.8,3.2,54,14949.1,4792.9,607.8,1,0
BGH-110,1131.0,1448.0,15.7,1130.8,5,289.1,83.6,10409.5,9,170.7,198.5,3.6,86,15555.2,4987.2,494.4,0,0
BGH-144,1257.2,1421.3,15.4,1152.8,4,265.0,75.4,16702.0,10,135.7,491.4,3.0,74,15267.9,4841.3,538.8,0,0
BGH-146,1100.4,1397.8,15.9,1002.0,2,287.7,75.5,15898.8,5,114.4,924.4,6.9,54,16450.5,5093.4,2004.3,0,0
BGH-111,1135.8,1278.7,13.6,1073.6,4,285.2,82.8,12802.9,5,44.6,13269.0,3.3,100,14616.4,5048.9,610.0,1,0
BGH-120,1174.4,1346.0,14.7,1097.6,2,283.3,80.9,15488.7,13,106.6,1185.9,3.5,100,14909.9,4988.8,787.2,0,0
BGH-110,1228.2,1340.6,14.6,1099.0,4,282.2,80.6,13917.1,8,97.1,1629.1,4.0,86,15543.8,4918.0,742.2,0,0
BGH-138,1173.9,1191.6,16.3,1056.1,4,257.8,74.2,14641.7,7,62.6,6004.1,7.1,86,15968.8,4484.9,1246.0,1,0
BGH-127,1181.7,1698.6,16.5,1033.2,1,262.8,82.5,14463.3,9,131.9,547.4,6.1,64,15224.5,5165.5,1199.3,0,0
BGH-104,1182.7,1571.9,17.0,1077.0,4,256.8,78.7,12338.6,13,176.0,175.2,5.8,86,15650.3,5257.7,622.7,0,0
BGH-116,1208.6,1528.4,16.0,1132.2,2,267.0,76.7,16802.2,13,118.7,809.2,6.5,86,15658.4,4885.8,1290.9,0,0
BGH-119,1139.0,1760.9,16.2,1128.5,3,268.4,83.0,12881.9,7,140.1,434.8,6.1,74,15180.1,4729.5,1085.9,0,0
BGH-140,1152.6,1643.6,15.6,1129.1,2,267.2,75.9,15185.3,11,49.6,10551.6,6.4,74,15544.5,4779.5,1109.9,1,0
BGH-145,1284.0,1342.1,15.1,1162.5,4,264.8,79.8,16304.1,7,98.5,1553.1,3.3,54,15343.0,5173.8,667.0,0,0
BGH-111,1220.1,1734.7,14.6,1047.6,5,301.5,77.0,13339.8,7,56.3,7847.0,5.7,86,15337.5,4815.9,1175.2,1,0
BGH-105,1238.0,1694.5,14.6,1081.1,1,307.3,78.9,14450.3,8,125.8,653.7,6.4,86,15141.6,5204.6,1769.4,0,0
BGH-116,1202.9,1276.4,14.4,1090.8,5,272.9,70.6,13982.5,6,171.4,195.2,5.5,100,15848.1,4948.2,933.3,0,0
BGH-118,1193.0,1680.6,16.1,955.9,1,271.4,76.9,18449.0,10,132.6,536.6,3.1,74,14804.8,4730.0,728.9,0,0
BGH-125,1222.9,1406.6,15.2,1111.2,1,309.1,78.3,16829.8,9,50.8,9997.5,4.0,100,15450.5,5138.2,1288.0,1,0
BGH-147,1236.4,1699.4,14.9,1098.5,5,293.7,77.4,16519.7,6,89.7,2110.5,7.3,86,15598.5,5021.9,1928.5,0,1
BGH-143,1242.3,1432.4,13.9,1043.2,4,270.5,82.7,19420.8,6,117.1,850.0,6.2,74,14968.8,4726.1,1607.6,0,0
BGH-143,1193.7,1393.3,14.8,1143.6,2,300.0,74.7,15704.2,6,96.4,1668.8,6.1,86,14915.3,4952.3,1813.2,0,0
BGH-131,1247.8,1413.9,15.3,1140.4,5,274.1,83.3,14328.1,8,156.7,280.3,6.0,64,14450.4,4595.0,980.3,0,0
BGH-105,1076.7,1305.6,14.3,1120.0,3,291.1,76.1,12120.3,7,154.1,299.5,3.6,100,15817.3,4933.1,640.1,0,0
BGH-135,1244.6,1203.9,17.6,1014.6,1,319.5,80.4,13600.9,13,125.7,655.6,3.0,74,15088.5,5072.5,780.7,0,0
BGH-137,1178.7,1000.2,14.4,1051.3,2,271.1,71.3,15318.5,9,92.3,1924.7,5.0,74,15696.4,4770.4,1077.3,0,0
BGH-110,1227.7,1289.1,16.4,1115.2,3,315.1,73.0,16862.8,5,75.7,3549.4,5.0,86,15789.4,5076.2,1613.2,0,0
BGH-132,1167.5,2026.1,15.4,1073.2,2,272.4,81.4,13692.2,6,54.8,8376.1,6.7,86,15199.4,4826.6,1320.6,1,0
BGH-123,1133.7,1595.7,15.0,1088.5,4,287.8,70.2,18167.3,11,89.7,2110.5,3.8,54,15110.0,4823.9,1012.7,0,0
BGH-122,1217.0,1872.8,15.3,1044.9,3,282.2,84.5,11920.8,12,97.8,1590.6,4.2,54,15143.0,5295.4,765.9,0,0
BGH-114,1124.9,1436.4,15.5,1109.6,5,304.8,72.9,14249.1,10,134.6,506.9,3.4,100,15822.0,5137.6,763.7,0,0
BGH-126,1180.0,1406.3,15.7,1175.2,2,254.3,83.5,15807.6,11,132.1,544.3,4.8,74,15899.2,4387.4,842.4,0,0
BGH-110,1159.4,1843.3,14.7,1116.2,5,293.9,77.7,15262.3,6,49.8,10456.9,4.2,86,15132.3,5185.3,1075.5,1,0
BGH-149,1191.2,1575.2,15.9,1148.6,5,303.2,78.5,15953.5,10,95.3,1733.4,4.2,100,16174.6,4933.5,1024.0,0,0
BGH-116,1239.9,1308.9,15.3,1143.9,2,283.1,71.3,15257.0,10,65.4,5347.7,4.1,74,14564.6,4982.7,870.8,1,0
BGH-113,1175.5,1626.6,14.4,1082.1,2,257.4,75.5,16296.5,8,62.0,6156.4,4.0,86,15876.9,4803.0,698.9,0,0
BGH-126,1215.7,1750.2,15.2,1090.7,1,267.1,72.3,14512.2,8,155.8,286.8,4.4,54,15134.3,4707.6,855.2,0,0
BGH-117,1237.0,1214.4,16.6,1173.5,1,297.6,77.9,14398.8,6,45.9,12492.9,5.4,74,15007.3,5196.5,1290.2,1,0
BGH-127,1169.6,1592.9,15.7,1136.6,3,312.7,78.3,13350.0,7,98.7,1542.5,5.0,86,16272.9,4870.0,1277.1,0,0
BGH-146,1170.4,1227.7,15.5,1148.0,3,279.5,80.6,19347.4,10,63.5,5783.5,3.3,100,16511.6,4839.7,831.0,1,0
BGH-146,1268.5,1739.4,15.2,1108.3,3,289.2,83.2,14843.0,8,163.1,238.7,4.9,100,16561.4,4601.2,965.0,0,0
BGH-103,1196.0,1546.1,15.2,1080.4,1,266.0,77.0,15871.1,7,118.0,826.8,6.8,64,15529.6,4977.9,1453.8,0,0
BGH-106,1225.5,1625.9,15.7,1086.5,5,278.9,73.5,14577.3,5,72.4,4036.7,3.5,74,15188.7,4730.4,749.6,0,0
BGH-144,1225.1,1456.5,15.3,1168.9,4,273.6,75.0,18183.8,7,110.3,1052.4,7.2,100,16220.0,4605.2,1528.3,0,1
BGH-134,1140.1,1143.7,15.9,1100.0,4,295.9,82.7,14977.6,5,142.4,408.3,4.4,74,15867.9,5119.5,1124.0,0,0
BGH-147,1162.0,1411.7,15.8,1162.4,2,318.9,72.2,15655.0,8,174.1,183.2,3.1,100,14518.5,4409.9,928.5,0,0
BGH-108,1218.8,1686.0,14.5,1170.3,1,306.9,79.4,13255.3,8,70.9,4283.3,4.1,74,15718.2,4681.1,1039.8,0,0
BGH-107,1096.6,1898.7,15.9,1146.0,2,263.5,70.2,18520.9,5,164.1,232.9,3.3,74,14810.3,5068.5,868.6,0,0
BGH-144,1189.4,1556.5,14.7,1140.2,4,290.4,73.7,15434.0,11,170.8,198.0,5.5,74,15454.0,5098.6,1160.7,0,0
BGH-116,1156.7,1362.7,14.7,1184.8,2,254.6,78.9,18593.7,9,168.3,210.3,4.4,64,15629.5,4599.2,861.8,0,0
BGH-116,1255.5,1607.1,15.5,1057.7,1,267.3,76.8,13798.5,5,129.0,595.2,6.6,54,15538.7,5156.1,1481.6,0,0
BGH-148,1217.3,1668.0,15.7,1079.4,1,262.1,77.4,14116.0,9,128.2,609.2,6.3,74,15370.3,4978.2,1012.5,0,0
BGH-132,1259.6,1526.6,16.0,1037.0,1,273.5,79.9,13945.7,11,96.4,1668.8,5.1,54,15429.3,4708.8,863.1,0,0
BGH-131,1198.0,1514.2,13.8,1025.1,4,297.5,73.5,14432.7,10,145.3,377.5,5.5,54,15677.5,5039.4,1237.7,0,0
BGH-107,1194.3,1542.7,16.1,1097.8,1,285.0,74.2,16341.1,9,114.4,924.4,5.7,54,15547.7,4954.9,1690.5,0,0
BGH-118,1184.8,1508.7,15.8,1113.4,3,315.3,80.3,10903.4,12,134.8,504.1,4.2,100,15699.3,4874.5,852.8,0,0
BGH-137,1174.8,1559.6,14.9,1125.3,3,264.9,78.1,14903.5,13,100.0,1476.1,3.6,86,14764.3,5013.8,541.0,0,0
BGH-102,1334.2,1865.5,15.3,1065.1,1,275.5,70.2,13438.7,5,142.4,408.3,4.7,54,15780.1,4785.4,999.9,0,0
BGH-104,1240.4,1093.3,15.7,1079.3,3,273.1,80.1,13223.9,10,155.4,289.7,3.4,74,16093.9,5077.1,593.9,0,0
BGH-112,1146.7,1452.3,12.7,1142.3,1,266.5,79.3,15936.5,6,60.5,6557.1,4.4,86,15964.8,4793.5,993.2,1,0
BGH-146,1332.0,1313.5,14.5,1027.0,4,319.5,71.2,15600.0,12,156.6,281.0,5.5,100,14381.7,5010.0,1641.6,0,0
BGH-145,1179.8,1736.2,16.4,1100.6,3,277.1,81.2,16726.1,9,115.6,890.4,5.4,64,15637.6,4753.8,1290.9,0,0
BGH-130,1216.1,1471.8,15.0,1165.3,4,315.8,77.8,15774.8,5,158.3,269.1,3.5,54,15310.3,4896.3,1056.3,0,0
BGH-115,1247.0,1611.9,15.4,1086.7,3,277.3,73.1,15359.5,9,100.4,1456.3,3.0,54,14976.9,4725.4,609.8,0,0
BGH-149,1123.1,1785.5,15.4,1078.9,5,264.3,78.4,13882.8,9,93.1,1871.4,3.4,100,15972.4,4680.4,550.1,0,0
BGH-131,1158.6,1283.8,16.1,1162.1,5,258.3,78.9,13146.2,6,168.1,211.3,3.2,74,15833.5,5137.7,377.9,0,0
BGH-121,1282.4,1394.5,15.2,1029.3,4,309.9,83.8,16198.2,8,75.2,3618.7,4.8,74,15593.4,5097.7,1191.3,0,0
BGH-128,1188.8,1764.8,15.2,1059.8,3,252.2,81.1,14488.3,10,158.2,269.8,4.8,86,15303.6,5133.5,656.7,0,0
BGH-121,1249.9,1275.8,15.7,1061.7,5,317.5,74.5,15798.4,5,107.8,1140.5,4.1,86,15343.0,5028.9,1239.3,0,0
BGH-142,1177.3,1401.2,16.2,1134.7,1,279.3,71.8,14991.0,13,112.0,997.0,4.0,74,16040.2,5339.8,835.9,0,0
BGH-102,1195.2,1179.9,16.4,1019.8,2,267.3,82.8,10912.8,11,83.2,2673.0,4.8,64,16452.6,4712.3,596.4,0,0
BGH-109,1289.3,1772.7,15.2,1161.7,5,293.2,82.7,15967.0,10,120.2,773.0,3.4,74,15132.4,5002.6,857.2,0,0
BGH-141,1221.9,1383.8,15.1,1098.7,5,259.3,72.6,13748.2,5,85.5,2456.2,4.0,64,15255.4,4452.1,630.9,0,0
BGH-120,1182.8,1570.2,15.4,1152.3,1,255.1,70.9,16728.4,12,45.5,12726.1,4.8,100,15937.2,4915.9,784.9,1,0
BGH-115,1165.8,1635.2,16.6,1162.0,5,307.9,80.7,11282.3,12,78.1,3237.2,3.4,64,14716.4,4737.7,674.6,0,0
BGH-111,1170.4,1339.4,16.1,1060.7,5,279.7,80.8,18798.1,8,40.9,15795.1,6.8,100,14710.7,4810.7,1722.0,1,0
BGH-101,1262.1,1119.2,15.1,1100.9,5,286.3,72.7,13808.0,8,177.0,171.2,6.0,54,15531.3,4574.0,1062.2,0,0
BGH-140,1238.3,1456.1,14.2,1088.6,3,262.4,80.0,15942.4,5,175.2,178.5,4.7,74,15786.6,4732.0,991.6,0,0
BGH-123,1142.6,1452.8,16.4,1096.7,5,254.3,74.2,13574.8,13,95.3,1733.4,3.7,86,15176.3,5252.0,472.1,0,0
BGH-134,1204.4,1487.9,16.5,1071.5,2,275.7,73.9,13846.7,12,142.0,412.8,3.9,54,15805.3,5034.0,618.6,0,0
BGH-129,1196.7,1489.0,14.6,1155.7,3,285.4,74.9,16370.6,11,88.4,2211.1,3.5,86,15166.4,4698.2,802.1,0,0
BGH-129,1215.8,1400.2,15.1,1090.7,3,303.6,77.8,14596.0,6,134.0,515.6,3.7,64,15527.7,4942.3,1033.3,0,0
BGH-146,1169.8,1392.5,16.2,1083.3,4,285.1,82.1,14734.9,11,152.8,309.8,4.9,74,15886.4,5112.3,854.8,0,0
BGH-134,1254.9,1559.5,15.8,1156.2,5,304.8,77.5,16698.9,8,172.5,190.2,4.1,74,15838.4,4514.3,1250.9,0,0
BGH-118,1199.9,1335.2,13.9,1141.8,2,258.1,74.5,15377.9,7,96.0,1691.9,7.0,74,15545.9,5032.1,1196.9,0,0
BGH-149,1218.7,1480.9,14.6,1114.4,2,254.5,83.3,15896.5,8,149.7,335.9,7.3,54,15626.1,4756.8,1193.1,0,0
BGH-107,1160.8,1387.4,16.0,1080.4,4,261.1,70.8,13750.6,10,77.2,3350.4,6.1,100,15333.0,5358.0,869.5,0,0
BGH-125,1163.3,1559.1,15.7,1173.2,2,304.0,82.0,16333.1,11,178.6,165.0,6.6,64,15714.5,4722.9,1948.2,0,0
BGH-148,1332.9,1721.7,16.0,1047.2,3,303.2,81.8,15223.2,6,43.6,13903.3,4.1,54,15948.5,5094.8,1194.2,1,0
BGH-139,1290.0,1729.9,16.1,1153.6,1,259.9,73.8,15860.8,11,124.5,679.3,6.0,54,16240.3,4460.9,1218.0,0,0
BGH-106,1196.5,1757.9,15.7,1131.3,3,252.2,73.0,15727.5,6,132.3,541.2,3.3,100,14952.3,4872.7,527.6,0,0
BGH-129,1276.7,1433.2,15.8,1036.7,1,298.0,83.1,17259.1,6,136.3,483.2,7.3,86,15667.3,4839.9,2390.7,0,0
BGH-106,1260.6,1450.0,15.0,1103.7,2,309.9,78.4,16009.6,5,56.9,7646.1,6.0,86,16030.9,4746.4,1837.8,0,0
BGH-102,1168.7,1246.2,15.6,1034.0,5,302.8,70.7,12680.1,11,171.4,195.2,4.4,74,15607.2,4907.8,903.8,0,0
BGH-100,1163.8,1431.5,15.8,1082.6,1,264.2,83.4,13811.0,5,65.4,5347.7,6.5,54,15072.4,4967.1,1126.4,1,0
BGH-135,1233.4,1438.6,16.9,1114.0,3,290.9,75.2,15452.6,7,127.2,627.3,3.1,100,16187.4,5273.6,781.5,0,0
BGH-124,1213.0,1376.6,14.8,1049.3,3,303.0,75.1,15796.8,12,71.2,4232.7,4.7,100,16014.3,4977.4,1233.3,0,0
BGH-136,1179.9,1375.6,16.1,982.6,3,267.9,79.6,12350.2,5,83.0,2692.9,7.0,86,15785.5,4825.0,1091.6,0,0
BGH-100,1236.1,1160.5,15.4,1093.6,3,286.9,79.9,13015.2,10,116.5,865.9,4.2,100,15363.5,4963.2,816.3,0,0
BGH-114,1127.9,1231.6,16.1,1110.7,4,272.0,75.3,17187.1,6,98.4,1558.4,6.0,86,15738.1,4966.1,1372.5,0,0
BGH-136,1205.8,1508.9,15.4,1081.2,2,265.8,72.1,18931.6,13,62.4,6054.4,4.6,86,16367.1,4865.2,866.8,0,0
BGH-112,1138.1,1516.4,16.4,1099.2,5,317.9,78.3,11691.5,6,63.9,5688.5,4.8,54,15114.3,5203.4,1073.7,1,0
BGH-139,1139.7,1596.6,14.9,1091.0,4,313.9,79.4,15516.4,10,98.5,1553.1,6.4,64,16286.4,4827.6,1832.2,0,0
BGH-107,1164.7,1448.2,15.6,1049.1,2,281.2,82.9,15095.8,8,146.0,370.5,7.1,74,15700.6,4532.5,1363.6,0,0
BGH-104,1218.2,1502.3,15.9,1197.4,1,259.6,77.3,17022.8,13,165.7,224.0,3.8,64,16133.0,4828.8,674.8,0,0
BGH-108,1166.2,1750.1,15.0,1115.8,4,301.0,79.7,15992.7,5,51.8,9561.0,4.2,100,15280.0,4960.7,1213.9,1,0
BGH-100,1139.1,1489.4,15.7,1078.7,4,267.9,70.8,16658.2,5,95.0,1751.5,5.2,64,15923.3,4934.1,1052.5,0,0
BGH-135,1223.9,1373.6,16.3,1058.8,4,261.8,83.4,10438.3,7,54.0,8674.8,5.8,64,15467.4,5041.2,712.3,1,0
BGH-134,1274.6,1261.8,15.4,1080.1,4,276.7,74.9,14985.7,10,42.3,14780.0,5.1,86,15471.5,5151.8,941.6,1,0
BGH-101,1231.9,1659.5,16.1,1081.8,1,287.1,79.5,13187.6,7,132.6,536.6,6.6,54,15696.1,4656.4,1526.1,0,0
BGH-139,1290.1,1159.3,15.0,1101.9,3,256.8,83.7,13238.8,11,124.3,683.4,6.5,100,16135.4,4802.5,896.4,0,0
BGH-122,1270.5,1332.3,14.6,1157.3,4,290.0,82.2,12547.9,13,62.8,5954.2,4.8,74,14569.3,5267.5,936.2,1,0
BGH-108,1175.6,1583.7,16.1,1059.8,2,251.1,79.6,15456.8,6,72.7,3989.4,3.2,86,15168.6,4642.4,490.7,0,0
BGH-133,1231.6,1118.7,15.1,1108.9,3,312.4,80.6,15666.9,8,43.3,14100.3,3.9,74,15788.5,4789.5,1169.0,1,0
BGH-145,1195.4,1377.1,14.2,1140.0,1,314.5,83.8,16261.9,7,156.9,278.8,5.2,54,15007.0,4987.7,1617.9,0,0
BGH-113,1253.1,1525.8,14.9,1066.3,5,301.3,82.2,14193.9,10,176.5,173.2,7.2,64,16243.0,4453.1,1658.1,0,0
BGH-103,1195.4,1423.3,16.6,1066.0,1,282.7,79.1,17768.3,9,59.0,6987.8,5.6,64,15197.1,4585.7,1634.8,1,0
BGH-129,1160.6,1303.5,16.3,1024.5,5,267.8,79.9,13135.9,7,72.4,4036.7,5.4,54,15841.9,4978.8,753.3,0,0
BGH-130,1268.7,1381.3,14.6,1184.1,2,302.1,72.2,12134.8,13,161.6,247.8,6.3,100,15375.7,5020.6,1293.6,0,0
BGH-137,1215.9,1663.4,14.3,1125.4,5,315.2,77.1,15437.6,12,169.7,203.3,3.7,86,16008.0,5059.0,1011.6,0,0
BGH-110,1166.8,1866.3,15.2,1071.5,4,261.1,74.5,13631.0,7,98.7,1542.5,3.7,64,16525.2,4955.3,534.6,0,0
BGH-134,1175.1,1527.9,16.3,1069.3,3,282.6,76.5,16063.6,9,47.1,11822.0,4.6,54,15091.2,4727.8,1137.4,1,0
BGH-107,1166.5,1102.3,15.3,1048.4,3,272.1,79.9,13684.5,9,45.5,12726.1,7.5,86,15953.5,4807.1,1303.6,1,0
BGH-102,1149.9,1613.6,15.4,1107.9,4,275.0,72.2,13842.2,9,120.4,768.4,6.9,86,15356.6,5036.6,1141.1,0,1
BGH-113,1176.1,1420.7,15.0,1082.9,3,278.4,70.3,13679.7,12,95.0,1751.5,6.1,54,15247.8,4541.7,1087.5,0,0
BGH-112,1218.7,1280.9,15.3,1054.1,1,316.6,76.0,13536.0,7,44.0,13645.5,4.8,64,15900.4,5141.4,1243.1,1,0
BGH-144,1203.2,1339.9,16.2,1061.4,4,268.1,74.8,14996.1,7,121.7,738.7,5.5,100,15625.5,4580.4,1039.6,0,0
